artist,album,year,record_label,title,lyrics
emicida,Criolo & Emicida - Ao Vivo,2013,Universal,"Capítulo 4, Versículo 3","Minha inten√ß√£o √© ruim... esvazia o lugarEu t√¥ em cima, eu t√¥ afim... um dois pra atirarEu sou bem pior do que voc√TM t√° vendoPreto aqui n√£o tem d√≥... √© 100 venenoA primeira faz bum, a segunda faz p√°Eu tenho uma miss√£o e n√£o vou pararMeu estilo √© pesado e faz tremer o ch√£oMinha palavra vale um tiro... eu tenho muita muni√ß√£oNa queda ou na ascens√£o, minha atitude vai al√©mE tem disposi√ß√£o pro mal e pro bemTalvez eu seja um s√°dico, um anjo, um m√°gicoJuiz ou r√©u, um bandido do c√©uMalandro ou ot√°rio, quase sanguin√°rioFranco atirador se for necess√°rioRevolucion√°rio, insano ou marginalAntigo e moderno, imortalFronteira do c√©u com o infernoAstral imprevis√≠vel, como um ataque card√≠aco no versoViolentamente pac√≠fico, ver√≠dicoVim pra sabotar seu racioc√≠nioVim pra abalar seu sistema nervoso e sangu√≠neoPra mim ainda √© pouco... d√° cachorro loucoNumero um... dia terrorista da periferiaUni-duni-t√TM, eu tenho pra voc√TMUm rap venenoso ou uma rajada de PTE a profecia se fez como previsto1997 depois de CristoA f√∫ria negra ressuscita outra vezRacionais cap√≠tulo 4 vers√≠culo 3AleluiaAleluiaRacionais no arFilha da puta, p√° p√° p√°"
emicida,Criolo & Emicida - Ao Vivo,2013,Universal,Vida Loka I,
emicida,Criolo & Emicida - Ao Vivo,2013,Universal,Bogotá,
emicida,Doozicabraba e a Revolução Silenciosa,2011,,Licença Aqui,"Eu sei queH√° quem dedique dias pra nos ver cairNa lama, tombaInv√©s de buscar luz, puxa pra sombraFalo, n√£o, calo, irm√£ovoc√TMs s√≥ v√TMem an√©is, n√≥s temos calos nas m√£osN√£o somos iguais,Eles querem ser famosos, n√≥s podemos ser maisE melhor,√†s vezes todo esse brilho √© reflexo do suorDe quem mudou laresEles sonham com carros, n√≥s alcan√ßamos lugaresVivara, bulgariMas preciosos devem ser olhares√â quenteE se n√£o puder ver a grandeza disso, s√≥ sai da frente.t√¥ na tv e t√¥ na ruaNuma vida igual a suaDiferen√ßa?Eu trampo eles olhaEu trampo eles moscaEu trampo eles posaEu trampo s√©rioSe tua alegria vem da dor de algu√©mTeja pronto pra essa dor ser sua tamb√©mTendeu? Fa√ßa o bem ou n√£o fa√ßa nadaOk? Sem mancada.Deixo os cara bravoPor p√¥ valor, na cor do a√ß√∫car mascavoVencer com centavosTer meus manos salvoEu sou livre, eles pensam como ex escravoAlgu√©m avisa esses mcQue esses diss rid√≠culo, num vai me tirar daquias garotas amam emicida √© overBafo, too much, eles s√£o posersAbrimos caminhos, eles vivem de coversNos melhores dias ainda s√£o losersSin√¥nimo de amor e Luta, nunca desaven√ßaCompreende ? N√£o ? Com licen√ßat√¥ na tv e t√¥ na ruaNuma vida igual a suaDiferen√ßa?Eu trampo eles olhaEu trampo eles moscaEu trampo eles posaEu trampo s√©rioEles notam que seu t√TMnis √© novoDiz agora voc√TM √© burgu√TMsMas no metr√¥ lotado, cansado, atrasadoQuem notava voc√TMs?Eles notam que seu carro √© locoDizem que ostentam como reisMas quando era faculdade, trampo, hora extraNingu√©m nunca quis na sua vezt√¥ na tv e t√¥ na ruaNuma vida igual a suaDiferen√ßa?Eu trampo eles olhaEu trampo eles moscaEu trampo eles posaEu trampo s√©rioLE0 Sousa"
emicida,Doozicabraba e a Revolução Silenciosa,2011,,Licença Aqui,"Eu sei queH√° quem dedique dias pra nos ver cairNa lama, tombaInv√©s de buscar luz, puxa pra sombraFalo, n√£o, calo, irm√£ovoc√TMs s√≥ v√TMem an√©is, n√≥s temos calos nas m√£osN√£o somos iguais,Eles querem ser famosos, n√≥s podemos ser maisE melhor,√†s vezes todo esse brilho √© reflexo do suorDe quem mudou laresEles sonham com carros, n√≥s alcan√ßamos lugaresVivara, bulgariMas preciosos devem ser olhares√â quenteE se n√£o puder ver a grandeza disso, s√≥ sai da frente.t√¥ na tv e t√¥ na ruaNuma vida igual a suaDiferen√ßa?Eu trampo eles olhaEu trampo eles moscaEu trampo eles posaEu trampo s√©rioSe tua alegria vem da dor de algu√©mTeja pronto pra essa dor ser sua tamb√©mTendeu? Fa√ßa o bem ou n√£o fa√ßa nadaOk? Sem mancada.Deixo os cara bravoPor p√¥ valor, na cor do a√ß√∫car mascavoVencer com centavosTer meus manos salvoEu sou livre, eles pensam como ex escravoAlgu√©m avisa esses mcQue esses diss rid√≠culo, num vai me tirar daquias garotas amam emicida √© overBafo, too much, eles s√£o posersAbrimos caminhos, eles vivem de coversNos melhores dias ainda s√£o losersSin√¥nimo de amor e Luta, nunca desaven√ßaCompreende ? N√£o ? Com licen√ßat√¥ na tv e t√¥ na ruaNuma vida igual a suaDiferen√ßa?Eu trampo eles olhaEu trampo eles moscaEu trampo eles posaEu trampo s√©rioEles notam que seu t√TMnis √© novoDiz agora voc√TM √© burgu√TMsMas no metr√¥ lotado, cansado, atrasadoQuem notava voc√TMs?Eles notam que seu carro √© locoDizem que ostentam como reisMas quando era faculdade, trampo, hora extraNingu√©m nunca quis na sua vezt√¥ na tv e t√¥ na ruaNuma vida igual a suaDiferen√ßa?Eu trampo eles olhaEu trampo eles moscaEu trampo eles posaEu trampo s√©rioLE0 Sousa"
emicida,Doozicabraba e a Revolução Silenciosa,2011,,Cacariacô,"Galo j√° cantou √TMSol nasceu √TMDia amanheceu √TMGalo j√° cantou √TMC√©u azul-zi-nh√¥, hm, ving√¥, valeu sinh√≥,Pelo dia novo, √¥,Manja? O laranja rasga o marinho,Me encanta as l√¢mpada nos barraquinho,Despertador (p√©√©√©) marmitaPorta toc, toc, z√©√©√© agita vai,Antes que a casa cai, de jeito, porraNem engulo caf√© direito irm√£oJ√° t√¥ num buz√£o, cara feia, chei√£o, putoOu√ßo as conversa alheia h√°√°√°Pra l√°, pra c√°, balanc√TM do c√£o a√≠Num t√° carregando boi n√£o!!Pra qu√TM, Oto grita vai desc√TM, num desce,Tava em punga, resmunga, esquece...(esquece)moleque grita l√°, vendendo uma fita e p√°Chiclete, pasta de dente, trident t√°! √ìGalo j√° cantou √TMSol nasceu √TMDia amanheceu √TMGalo j√° cantou √TMA gente, igual pingente, sempre,fica quente, sabe, s√≥ quem cabe senteVida de servente, rente, no penteCorre, fren√©ticamente, h√° quem digaPra evitar a fadiga, xinga, pregui√ßa aqui num d√° liga,Vaaaaai areia cimento e maaaaaisDesdobra, j√£o, disposi√ß√£o de sobraBund√£o cobra, Patr√£o cobraTipo lorde, dando orde na obra!gordo tipo gaita de foleNo andaime qu√© massa moleReclame pra que o mestre te esfole vivo... VivoOs homi gosta de briga, incrivel, num da motivoV√¥ v√TM se pego um vale de cento e vinte,Leva mistura, que amanh√£ √© o seguinteGalo j√° cantou √TMSol nasceu √TMDia amanheceu √TMGalo j√° cantou √TMby: @ LE0Sousa"
emicida,Doozicabraba e a Revolução Silenciosa,2011,,Viva (feat. Rael da Rima),
emicida,Doozicabraba e a Revolução Silenciosa,2011,,Num É Só Ver (part. Rael da Rima),"N√£o √© s√≥ ver e julgar (tem que colar, tem)Tem que ser (tem que ser) pra se misturarA√≠ vai ver que √© noisQue o rap √© voz, que o reggae √© voz e o sambaVai entender de n√≥s,N√£o s√≥ falar de n√≥s porque voc√TM com n√≥s nem andaRael da rimaEra meio de semana e eu durango sem granaDo iporanga sentido a santo amaro e paroE fa√ßo um tempo no ponto porque o tiozinho faz descontoEu pego um cigarro solto e dou uns tragoClaro que vou de carona ahSer√° que tem condi√ß√μes porque t√¥ sem condi√ß√μesEm meio situa√ß√μes daquelas sem instru√ß√μes, 'c√TM' t√° ligado?- Ligado no qu√TM, se eu s√≥ te vejo na pra√ßaCom um viol√£o e uns doid√£o e uma p√° de fuma√ßaE quer pagar de falido, que t√° todo fudidoSe passa fiscal aqui √© tu que fode comigo- Ent√£o firmeza, piloto, vai nessa, eu vou em outroTu √© bom de dire√ß√£o, mas pensamento √© escrotoO bagulho √© louco e de pouco aconteceTem gente que te v√TM, mas nem te conheceN√£o √© s√≥ ver e julgar (tem que colar, tem)Tem que ser (tem que ser) pra se misturarA√≠ vai ver que √© noisQue o rap √© voz, que o reggae √© voz e o sambaVai entender de nois, n√£o s√≥ falar de noisPorque voc√TM com nois nem andaEu s√≥ queria saber que mania √© essaToda m√£o que tu me v√TM cresce o zoio e j√° come√ßa a dizerNem pra pol√≠cia passar a√≠ e verCatar esse neguin' de meia hora pra baterBibi! √© isso que tu n√£o aguentaUns passam aqui e buzinam,Outros param e cumprimentamTamb√©m, dou maior valor pra qualquer umPras tiazinha, pro careta e pros manos que fya bunN√£o importa a idade, o sotaque, a cidadeSe √© preto ou branco, se tem ou n√£o tatuagemAh se toda empresa fosse asimMe aceitasse como eu fosse e n√£o reparasse em mimRepararam e vi que me julgaram, mas s√≥ me enrolaramE nunca me chamaramIgual voc√TM, gosta de julgar a apar√TMnciaNem parou pra conversar, n√£o teve essa compet√TMnciaMas tu mudou, n√£o sei por qu√TM?Ser√° que foi aquela fita que eu fiz de tvPra tu ver, voc√TM se asustou, n√©, do som at√© gostouAquele √© o filho do z√©, e a porra do cd querPois √©... √© cinco contoN√£o √© s√≥ ver e julgar (tem que colar, tem)Tem que ser (tem que ser) pra se misturarA√≠ vai ver que √© noisQue o rap √© voz, que o reggae √© voz e o sambaVai entender de nois,N√£o s√≥ falar de n√≥s porque voc√TM com n√≥s nem andaEmicidaNum √© s√≥ ver...Empres√°rios perdem milh√μesPobres acham e devolvemBar√μes matam na√ß√μesQue se refazem, se movemManipulam informa√ß√μesFodemGrandes popula√ß√μesQue n√£o se envolvemTrancados em mans√μes√â eles podemSeguros das mon√ß√μesOh right, no problemEpidemias, liquida√ß√μesDormem,Pessoas simples nos barrac√μesOremCalam manifesta√ß√μesOlhemPor cifras, com vidasN√£o estranhe que joguemAtr√°s de not√≠cias compradasSe escondemSem d√≥ tiram comidaDe outro homemArtistas fazem rirPresidentes fazem chorarTiros s√£o barulhentosMas n√£o impedem de escutarO canto dos que lutam pelo povoSempre vivoGente louca faz m√∫sicaGente s√©ria explosivoN√£o √© s√≥ ver e julgar (tem que colar, tem)Tem que ser (tem que ser) pra se misturarA√≠ vai ver que √© noisQue o rap √© voz, que o reggae √© voz e o sambaVai entender de nois,N√£o s√≥ falar de n√≥s porque voc√TM com n√≥s nem anda"
emicida,Doozicabraba e a Revolução Silenciosa,2011,,"Zica, Vai Lá","Meu treinador √© DeusMe escalou pra jogarOlhou pro banco e disseZica, vai l√°Cumprimentei os meusMe benzi pra atacarLembrei da frase aliZica, vai l√°Como Zumbi em Palmares, uau!Dif√≠cil ver meu nome, sem ter um zum, zum naturalTipo as Br, solo nacionalAnderson Silva, eles mosca, chego e plau!!15 minutos de fama, businessOs meus j√° duram anos, vamos, liguem pro guinessPane nos times, bom tema pra filmesPor parecer mentira, pique reclame fitnessSobrevivi no inferno, a meta?Ser alvo de c√¢meras que n√£o fossem do circuito internoDe social, ternoPois somos como Cuiab√° quentes at√© no invernoAi √≥ como o tio competeO c√©u √© o limite?Isso serviu em dois mil e seteRua, como dar panfletoVim botar pra foder,e voc√TM sabe o que eles dizem sobre os pretosMeu treinador √© DeusMe escalou pra jogarOlhou pro banco e disseZica, vai l√°Cumprimentei os meusMe benzi pra atacarLembrei da frase aliZica, vai l√°Gravadoras cr√TMem que sorte gera um emicidaEu creio que isso tamb√©m √© o que as mant√©m com vidaFomos lebre e tartaruga na corridaNormal, at√© a tartaruga mandar tchauOu√ßa, vem c√°, mo√ßa, tem l√°,Cem bar bem pr√°, quem t√°, a mosc√°Roubar nem d√°, tentar sei l√°Ousar, Neymar, vou pra reinarContar gl√≥ria sem par, t√° ligado?Vermes, lembram transformers, a vingan√ßa dos derrotadosZuados, versos refr√μesEles tocam nos ipods? Eu toco nos cora√ß√μesMaloqueiro perdido no lodoNo primeiro como rec√©m nascido, baguncei o tabuleiro todoMeu ritual, sem anthony hopkinsSou da norte, mas √© mais f√°cil me ver nos trending topicsMeu treinador √© DeusMe escalou pra jogarOlhou pro banco e disseZica, vai l√°Cumprimentei os meusMe benzi pra atacarLembrei da frase aliZica, vai l√°Era maderit, moleque, fut, grafitis e black booksHoje beats, Mac books, hits em I pads putsSem cockpit, ou breque, lute, pick greve cutKits cheques surgem, blitz, raps curte?Tipo fel√° kuti, pela c√∫tis tamb√©m, por que n√£o?Ein? Ent√£o...T√¥ t√£o bem nas esquina que a Intel patrocinaE nem sei o que tem haver processador e rimaE √© melhor c√TMs aprender a lidar com toda essa inveja, esse √≥dioBotei a rua no p√≥dio, √≥bvioQue n√£o t√° no meus planos, tira-la de l√° no pr√≥ximo epis√≥dioEm poucos takes, pus mix tapesNo top dez discos do ano e eles odeiam rap l√° mano!Amor e flow, muito flowA√TM, respeita quem pode chegar aonde a gente chegou !Meu treinador √© deusMe escalou pra jogarOlhou pro banco e disseZica, vai l√°Cumprimentei os meusMe benzi pra atacarLembrei da frase aliZica, vai l√°By: Le0 Sousa"
emicida,Doozicabraba e a Revolução Silenciosa,2011,,Pequenas Empresas (part. Mv Bill e Don Pixote),"Corre, loco, esquina, sente o climaMat√©ria prima e vaiTempo √© pouco, a firma, segue em cimaPaga, pega e saiNa zona norte? OkNa zona oeste? OkNa zona leste?Na zona Sul? OkNo interior?OkOutros estados? OkA meta √© o mundo? Ok ou maisDon PixoteAprovei, deixa misturado cafe√≠na okFaz o giro eu sei, mat√©ria prima pra vender acheiOs mano vem em mim, eu colei com o santo reiViro em dobro tio, eu gostei, do que conteiSai do lab. Que √© fantasma, v√°rios pino, j√° mandeiA raspa √© pra rapa, o resto tem o Fabinho, e o NeyOs cara desafia a lei, no oct√≥gono do sei seit√° na batalha e curtindo a mais de tr√TMsDe certa volta ao mundo Eu sei que n√£o vai darVai colher seu trabalho, o fruto que plantarA sua mat√©ria prima n√£o pode misturarA qualidade √© muito baixa vai prejudicar√â s√≥ voc√TM pensar e saber onde prensarPara mim tanto faz, seja aqui ou l√°Tenta sorte eu falo pra voc√TM vem verNo crime os dez mais √© a hora os preto no poderCorre, loco, esquina, sente o climaMat√©ria prima e vaiTempo √© pouco, a firma, segue em cimaPaga, pega e saiNa zona norte? OkNa zona oeste? OkNa zona leste? OkNa zona Sul? OkNo interior?OkOutros estados? OkA meta √© o mundo? Ok ou maisEmicidalivre de impostos, em nossos postosEnfim, gosto assimMentes e corpos cleanL√≥tus, mizinfim h√£colho louros da famaOnde plantaram Vietn√£.Filhos da ditaduraNetos da escravid√£oJusti√ßa obscuraFlerto na terra do mensal√£oPode p√°,Vende mais que vic pra tosseHipocrisia da eliteFez meus hit vira oxi, Al√°Ver as mais sinistra a√ß√£oFazer disso meu curso de administra√ß√£oBanto num campo de concentra√ß√£oAmigo se o justus part√≠sse daquiTeria desistido.N√≥iz n√£o.Mandamo nossos meninoDe mochila cheiaVivendo pelos hinoFazendo cara feiaPros porco enquadrar na febreGritando cad√TM??Faz seu trampo gamb√©O nosso √© vender cd...Corre, loco, esquina, sente o climaMat√©ria prima e vaiTempo √© pouco, a firma, segue em cimaPaga, pega e saiNa zona norte? OkNa zona oeste? OkNa zona leste? OkNa zona Sul? OkNo interior?OkOutros estados? OkA meta √© o mundo? Ok ou maisMV Billfoi preciso ter visao alem do alcanceo campo foi minado e eu ligado que n√£o ia ter segunda chancemente livre sonhadorversos musicados causam alegria e dormultidoes esperam que a voz n√£o calea palavra vem rimada √© sincero√â o que mais valecolhendo louro onde enterraram os pretos√≥ na pele e osso com o apelido de esqueletoeu vi,malandro desistir humilde investirna meta de um sonho construirsem fac√ß√£o,com foco na vis√£ona mochila umas letras de rapS√≥ traficando informa√ß√£onoiz,iluminando o lugarSolta a voz,com coisa boa pra contarportas se abriram,novas vozes surgiramsalva de palmas para aqueles que no sonho investiramCorre, loco, esquina, sente o climaMat√©ria prima e vaiTempo √© pouco, a firma, segue em cimaPaga, pega e saiNa zona norte? OkNa zona oeste? OkNa zona leste? OkNa zona Sul? OkNo interior?OkOutros estados? OkA meta √© o mundo? Ok ou mais"
emicida,Doozicabraba e a Revolução Silenciosa,2011,,1989,"L√° tinha √°gua de bica, sem caixa e torneiraDesagua rica, l√° da cachoeiraL√≠mpida, e os paralelep√≠pedo a trepidarNa madeira da roda das carro√ßa,Barulheira (nossa)Sombra de laranjeira? QuiMangueira p√© de caqui,Caixa de feira e molequeCoro de lavadeira, na trilhaMulher?qui, √© pilar da fam√≠liaSem p√© de br√©quiBeira de brejo, rego, tinhaNego quietim pescando manjubinhaCriame de porco, matad√¥ de galinhaCa√ßador de pre√°, te√∫ e ranzinhaTodo dia paz, gritaria e caminh√£o do g√°sPr√© escola, meu bom, crepom e tenaz,M√°quinas de costura, chita e zaz-tr√°zPuramente, pura, gente, jura, quente. Ahhh.Hoje veio progresso, pode olharAsfalto e som alto, pode olharFuma√ßa e concreto, pode olharAntena e contrato, pode olharAs Kombi trocava garrafa por doceQualquer que fosse, √©, tipo gibi de amendoim, osh.Pa√ßoca, quindim, maginaO enxame de vasilhame aos toque das buzinaCatequese, comunh√£o, salve Cosme e Dami√£oOxal√°, Jesus, despacho, ora√ß√£oSonho era pi√£o, bola de capot√£oE n√≥is barrigudim correndo atr√°s dos caminh√£oArame farpado, caco de vidro no muroColocado j√° deixava seguroColchas de fuxico, flores, muito ricoCores e o sonho descer de barco o velho chicoHome, conhe√ßo todo mundo de nomeS√£o leis de onde crime era roubar frutas l√° no japon√TMsTe falar rapazChamam de cidade grande, mas antes parecia mais...Hoje veio progresso, pode olharAsfalto e som alto, pode olharFuma√ßa e concreto, pode olharAntena e contrato, pode olharEles me oferecem contratos de milh√£oPra mim sozinhoEu penso e digo n√£oPor que meus sonho √© tudo baratinhoBy: Felipe"
emicida,Doozicabraba e a Revolução Silenciosa,2011,,Canção Para Meus Amigos Mortos,"Ei, a√≠, quer saber?Dizem que quando seus amigos morremViram estrelas (sobem)Pe√ßa que olhem (ore), nunca ignoremOro calado e os guardo em olhares mariadosOnde pupila s√£o barcos desnorteadosFuma√ßa no ar, c√°psulas no ch√£oC√£es fitam, m√£es gritam, n√£o (meu filho, n√£o!)√â o corpo na vala, a bala vem de quem te deve prote√ß√£oFria, e a corregedoria lava as m√£osCorta, close no arrega√ßoUma cadeira vazia, fam√≠lia faltando um peda√ßoD√≥i no est√¥mago, tipo aziaNo √¢mago o espa√ßo daquela piada que ele sempre faziaEsses meninos s√£o sangue, medo e peleOnde viaturas s√£o abre alas do IML√â, eu nem choro mais, pois bemN√£o sei dizer se eu fiquei mais forte ou se eu morri tamb√©mRealmente o tempo voaE pensa, zoa, zoa, zoaNem deu pra se despedirE a dor ecoa na genteResta seguir?Dizem que quando seus amigos morremMorre um pouco de voc√TMNasce um lugar a se preencherDo tamanho do que o que voc√TM ficou de dizerE n√£o p√¥de dizer (nunca vai esquecer)Faz quantos anos, era comemora√ß√£oOs manos e o time campe√£o√ì, uns beck, uns gor√≥, os muleque nov√£oQuando o telefone tocou, j√° veio a sensa√ß√£oVi cada foto no muro do cemit√©rioNas l√°pide, s√©rioDizendo ?se adapte?, as flor seca no ch√£o (murcha)A cabe√ßa a milh√£o (puxa!), troca o caix√£o de m√£oE nota: as folha solta voaOlha a mensagem da coroa, vai vendoFulano, jamais te esqueceremos (Porra!)E Deus s√≥ v√TM quando conv√©mE eu n√£o sei dizer se eu fiquei mais forte ou se eu morri tamb√©mRealmente o tempo voaE pensa, zoa, zoa, zoaNem deu pra se despedirE a dor ecoa na genteResta seguir?LE0 Sousa"
emicida,Emicídio,2010,Laboratorio Fantasma,E Agora?,"Agora noiz tem carro, casa, comida e vai canta que n√£o da pra vencer na vida?Alegra meia d√∫zia, ideia repetida, como c√TM ta melhor roubasse gloria das hist√≥ria sofrida..Num vou vencer √†s escondida por num guentarem ver um preto bem na corrida.Mente de gente crescida calo na m√£o da liga meu av√¥ fez o bolo eu num vou da uma mordida?P√©ssimo h√°bito da torcida, mania de aplaudir suicida, s√¥ moleque? Sim! Homem √© brincadeira, fiz uma Mixtape, junta pessoa e o resto junto poeira!Quem quiser que me alcance gana de menino da vila Zilda no lance, um degrau de cada vez, pra apontar o dedo, pois contra voc√TM se voltaram 3!E agora? E agora? E agora? E agora? E agora? E agora?C√TM n√£o falou que era? Agora eu vou voltar l√°, pra ouvir, pra curti, pra julga.. Seja como for, lembra de onde veio, e fala..C√TM pode ter 13 anos pra sempre ou mais, bota a culpa nos boy ou nos seus pais, s√≥ xingar o sistema ou resolver o problema..Adotar a lei de Murphy como lema, mas saiba que culpar a vida jhow √© como o atacante culpar a bola por que n√£o sai golMato inseto como Baygon daqui at√© sai gol, quem n√£o tem quer t√° sem no bem bom, se teu olho ganhou o que o meu ganhou c√TM vai fazer quest√£o que o mundo veja o que c√TM consquistou..N√£o criei o capitalismo nasci no meio do abismo comum, mas estar perto do lixo n√£o me tornou um!Fale o que quiser falar, vejo o bonde, o noiz que ta me pergunto, onde? Em massa nas cadeia em maderite..Cansei de s√≥ os ternos serem pretos nos lugares chiques..E agora? E agora? E agora? E agora? E agora? E agora?C√TM n√£o falo que era? Agora eu vou volta l√°, pra ouvir, pra curti pra julga.. Seja como for, lembra de onde veio, e fala..A√≠! √â quente como orelha de m√£e de juiz, independente, minha gente s√≥ quer ser feliz...Sente o que esse rap diz pros linha de frente gueto √© raiz, for√ßa e matriz, livre corpo e mente, Sem r√≥tulo ou corrente imposta tio, pode ficar com essas bostaPreocupado com oponente? Magina! Quem vem de onde eu vim da at√© pra levar tudo igual Karina, e j√£o ta indo o concurso de depress√£o do curso da repress√£o incluso entre os campe√£o..V√£o ter que trampar pra vence, que que √©? T√¥ pagando pra v√TM! Entende como a fome fiz meu nome sozin, trouxe auto-estima e matem clones enfim se to no jogo o resto fica por prata, bronze, 2010 voltei boa sorte 2011! E AGORA?"
emicida,Emicídio,2010,Laboratorio Fantasma,Cê Lá Faz Ideia,"Tupac j√° dizia:""Algumas coisas nunca mudam...""Algumas coisas nunca mudam.....A√≠! S√£o... regras do mund√£o.Perdi a conta de quantos escondem a bolsa se digo 'Que horas s√£o?'Taxistas perguntam mais que policiais a mim.Sim! Indescrit√≠vel como √© ruim.Nasci vil√£o, s√≥ veneno.Com o incentivo que me d√£o, errado t√¥ se eu n√£o virar memo.Suor na cara, levando curr√≠culo do cara...At√© porque onde eu moro, buso n√£o p√°ra.P√© de barro, meio dia, inspirando piada nos boy, transpirando medo nas tias.Tudo √© t√£o obvio. C√TM n√£o v√TM que vai juntando ingrediente da bomba rel√≥gioEu sinto dor (Dor), eu sinto √≥dio (√ìdio), √© quente,Sem nem saber o nome dessa genteCat√≥lica, de bem, linda...C√TM j√° notou? Pior que nem falei minha cor ainda!C√TM L√° Faz ideiado que √© ver vidro subir?Algu√©m correr, quando avistar voc√TM? (N√£o?!)C√TM n√£o faz ideiaN√£o faz ideia...N√£o faz ideia...C√TM l√° faz ideiado que √© ver vidro subir?Algu√©m correr, quando avistar voc√TM? (N√£o?!)C√TM n√£o faz ideiaN√£o faz ideia...N√£o faz ideia...N√£o faz...A√≠... Explica pra assistente social, que pai de gente igual a gente,n√£o sabe usar a mente s√≥ o pau.Que quem educa n√≥iz, na escola estadual,joga na cara todas as manh√£s que ganha mal.Que √© incr√≠vel, quantos de n√≥iz senta no fundo da sala pra ver se fica invis√≠vel.Calculo o preju√≠zo!Nossas crian√ßas sonha que quando crescer vai ter cabelo liso.(shiii)Sem debater fatos, que a fama da minha cor fecha mais porta de zelador de orfanato.C√TM sabe o quanto √© comum dizer que preto √© ladr√£o,antes memo da gente saber o que √© um.Na boca de quem apoia a desovaE se orgulha da honestidade que nunca foi posta a provaEu queria te ver l√° tirissa, pra ver onde c√TM ia enfiar essa merda do seu senso de justi√ßa.(Refr√£o)"
emicida,Emicídio,2010,Laboratorio Fantasma,Rinha (Já Ouviu Falar?),
emicida,Emicídio,2010,Laboratorio Fantasma,Isso Não Pode Se Perder,"J√° fomos cal√ßa de elanca e listranos festivais do jardim Hebron (?) m√≥ banca sinistrasem nome na lista, ou pose de pop starpronto pro racha... Ai os b boy aqui est√°7, 8(?) quantos s√£o? Sei n√£oLeva pra frente do baile o freestyle de fundo de bus√£oboom Box de favela,sess√μes de grafitedepois tinha o p√£o com mortadelae o bon√© pintado a m√£o com guache, de praxe√© quenteum but com solado descoladoliteralmentexerocar, fazer a m√£o, espalhar cartazmema satisfa√ß√£o de sair em tantos jornaisou maisser √∫til em causas sociaissalvar aliados ou cumprir demandas de mercadosaudade do jogo verdadeiron√£o dessa corrida de falador gritando que faz dinheiroVou te falar, lembrade tudo que conseguimos sercasos pra contar, rir e chorarisso n√£o pode se perderindependente do caminho, diretrizser frutos ligados a raiz√© o que nos far√° vencerisso n√£o pode se perder em voc√TMHey rap, noiz pode ganhar um milh√£odesde que o que de a dire√ß√£o seja nosso cora√ß√£oirm√£o, somos toca com papel√£ohip hop em a√ß√£o, sem essa fala√ß√£oesse neg√≥cio de todo mundo ser homem de neg√≥cioserviu pros ego inflar e camuflar o √≥ciomuito rei pra pouco tronoporque a cultura aqui √© uma crian√ßa e ningu√©m notou o abandonocad√TM a disciplina, respeito pelas minaser um elo entre as ruas, tipo as esquinascomo a cidade, trago faixa pra pedestresmas se as cerim√¥nias s√£o escassas, imagina os mestresfalta, moleque, mata aula pra ir na galeriaver roupa, cap, sentir a magiae cumprir o papelraps hoje s√£o pra descer at√© o ch√£o, o meu √© pra subir at√© o c√©uvou te falar, lembrade tudo que conseguimos sercasos pra contar, rir e chorarisso n√£o pode se perderindependente do caminho, diretrizser frutos ligados a raiz√© o que nos far√° vencerisso n√£o pode se perder em voc√TMVive disso tem nada v√TM com vive issoparece que a cren√ßa tomou ch√° de sumi√ßoe pam,ningu√©m mais √© f√£ah de tempos pra c√°a frieza da raz√£o mostrou seu dom de espantarquem cr√TMtodo instante √© tirado de z√©a fuma√ßa dos blunt sufocou nossa f√©os scratch arrepia toda vez jowa grana √© importante (oooow), mas porque c√TM fez seu primeiro showalegria de ta ali, gritar pro mcque derruba o outro, como Mohamed alipulando catraca na centralo rap salvou mais moleque que qualquer projeto socialsem internet, noiz na fita, realmentefazendo vaca pra comprar um cachorro quentepor minha gente na corridapois meu maior cach√TM ainda √© ouvir‚Äútio essa rima √© minha vida‚Äùvou te falar, lembrade tudo que conseguimos sercasos pra contar, rir e chorarisso n√£o pode se perderindependente do caminho, diretrizser frutos ligados a raiz√© o que nos far√° vencerisso n√£o pode se perder em voc√TMenviado por: larissa oliveiraarua√©noiz"
